,year,place_name,web_url,category,primary_use,address,city,ownership,location,image_url,ratings,description,province,country
859,2016,The Rhythm Room,www.s2sproductions.com,rehearsal,Rehearsal Studio,"8713 Cambie St, Vancouver, BC,",Marpole,Privately Owned,"{""coordinates"": [-123.1179859, 49.2064027], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
860,2016,Theatre la Seizieme/Studio 16,www.seizieme.ca?,studio,Rehearsal Studio,"1555 W 7th Av, Vancouver, BC, V6J 1S1",Fairview,Privately Owned,"{""coordinates"": [-123.140093, 49.2655999], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/3.jpg?alt=media&token=bd6228bb-e568-42b3-a506-3a551b5e8255,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
861,2016,Tom Lee Music Recital Hall,www.tomleemusic.ca,gallery,Performance Space,"929 Granville St, Vancouver, BC, V6Z 1L3",Downtown,Privately Owned,"{""coordinates"": [-123.1224555, 49.2800125], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
862,2016,Trench Gallery,www.trenchgallery.com,gallery,Museum/Gallery,"148 Alexander St, Vancouver, BC, V6A 1B5",Downtown,Privately Owned,"{""coordinates"": [-123.1010921, 49.2839469], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/10.jpg?alt=media&token=41d2a644-57b0-4be2-9652-6fbbd3c6059d,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
863,2016,Trout Lake Community Centre,https://vancouver.ca/parks-recreation-culture/trout-lake-community-centre.aspx,museum,Community Centre/Hall,"3360 Victoria Dr, Vancouver, BC, V5N 4M4",Kensington-Cedar Cottage,Vancouver Park Board/COV,"{""coordinates"": [-123.065438, 49.255325], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,3,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
864,2016,UBC School of Music,www.music.ubc.ca,gallery,Educational Institution,"6361 Memorial Rd, Vancouver, BC, V6T 1Z2",UBC,Other,"{""coordinates"": [-123.256757, 49.267358], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/10.jpg?alt=media&token=41d2a644-57b0-4be2-9652-6fbbd3c6059d,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
865,2016,UBC Thunderbird Arena,http://thunderbirdarena.ubc.ca/,studio,Arena/Stadium,"2555 Wesbrook Mall, Vancouver, BC, V6T 1Z3",UBC,Government,"{""coordinates"": [-123.2413205, 49.2612385], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
866,2016,Urban Native Youth Association,http://www.unya.bc.ca/,gallery,Community Centre/Hall,"1618 E Hastings St, Vancouver, BC, V5L 1S6",Grandview-Woodland,Non-Profit,"{""coordinates"": [-123.071798, 49.281143], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/10.jpg?alt=media&token=41d2a644-57b0-4be2-9652-6fbbd3c6059d,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
867,2016,Van Dusen Botanical Garden,http://vandusengarden.org/,artist studio,Garden/Aquarium/Science Centre,"5251 Oak St, Vancouver, BC, V6M 4H1",Shaughnessy,City of Vancouver,"{""coordinates"": [-123.128627, 49.238472], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/1.jpg?alt=media&token=f4afc4cd-62f2-4c11-8a98-b947ab47113b,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
868,2016,Vancity Theatre,http://www.viff.org/theatre/facility-info,artist studio,Cinema,"1181 Seymour St, Vancouver, BC, V6B 3M7",Downtown,Privately Owned,"{""coordinates"": [-123.124732, 49.276974], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
869,2016,Vancouver Alpen Club,http://www.vancouveralpenclub.ca/,rehearsal,Community Centre/Hall,"4875 Victoria Dr, Vancouver, BC, V5N 4P3",Kensington-Cedar Cottage,Privately Owned,"{""coordinates"": [-123.0657006, 49.2406492], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
870,2016,Vancouver Community Laboratory,http://vancommunitylab.com/,performance space,Workshop,"1907 Triumph St, Vancouver, BC, V5L 1K6",Grandview-Woodland,,"{""coordinates"": [-123.0652956, 49.2841727], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/1.jpg?alt=media&token=f4afc4cd-62f2-4c11-8a98-b947ab47113b,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
871,2016,Vancouver Co-Operative Radio,www.coopradio.org?,museum,Film/Recording Studio,"360 Columbia St, Vancouver, BC, V6A 4J1",Downtown,Non-Profit,"{""coordinates"": [-123.102125, 49.281763], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
872,2016,Vancouver East Cultural Centre - Historic Theatre,www.thecultch.com?,performance space,Theatre,"1895 Venables St, Vancouver, BC, V5L 2H6",Grandview-Woodland,City of Vancouver,"{""coordinates"": [-123.065797, 49.276674], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,3,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
873,2016,Vancouver East Cultural Centre - Vancity Culture Lab,www.thecultch.com?,performance space,Theatre,"1895 Venables St, Vancouver, BC, V5L 2H6",Grandview-Woodland,City of Vancouver,"{""coordinates"": [-123.065816, 49.276676], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/3.jpg?alt=media&token=bd6228bb-e568-42b3-a506-3a551b5e8255,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
874,2016,Vancouver Maritime Museum,www.vancouvermaritimemuseum.com,rehearsal,Museum/Gallery,"1905 Ogden Av, Vancouver, BC, V6J 1A3",Kitsilano,City of Vancouver,"{""coordinates"": [-123.147587, 49.277465], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,1,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
875,2016,Vancouver Playhouse Theatre,http://vancouver.caparks-recreation-culture/vancouver-playhouse.aspx,gallery,Theatre,"600 Hamilton St, Vancouver, BC, V6B 6A1",Downtown,City of Vancouver,"{""coordinates"": [-123.112328, 49.2808], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/3.jpg?alt=media&token=bd6228bb-e568-42b3-a506-3a551b5e8255,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
876,2016,Vancouver Public Library,www.vpl.ca,artist studio,Library/Archives,"350 W Georgia St, Vancouver, BC, V6B 6B1",Downtown,City of Vancouver,"{""coordinates"": [-123.1151119, 49.2804357], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,1,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
877,2016,Vancouver Symphony Orchestra School of Music - Recital Hall (Pyatt Hall),www.vsoschoolofmusic.ca?,artist studio,Performance Space,"843 Seymour St, Vancouver, BC, V6B 3L4",Downtown,City of Vancouver,"{""coordinates"": [-123.119792, 49.280207], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/3.jpg?alt=media&token=bd6228bb-e568-42b3-a506-3a551b5e8255,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
